experience_level,job_title,salary_in_usd,employee_residence,remote_ratio
SE,Machine Learning Engineer,189650,US,0
SE,Machine Learning Engineer,164996,US,0
MI,Etl Developer,52533,GR,0
MI,Etl Developer,52533,GR,0
EX,Data Engineer,115222,CA,100
SE,Data Engineer,165400,US,100
SE,Data Engineer,132320,US,100
SE,Data Architect,208775,US,100
SE,Data Architect,147800,US,100
SE,Data Engineer,136994,US,100
SE,Data Engineer,101570,US,100
SE,Data Analyst,128875,US,100
SE,Data Analyst,93700,US,100
EX,Machine Learning Engineer,76309,IN,50
EN,Machine Learning Engineer,35093,GB,100
SE,Data Engineer,183600,US,100
SE,Data Engineer,100800,US,100
MI,Data Analyst,49253,GB,100
MI,Data Analyst,36940,GB,100
MI,Data Analyst,42026,ES,100
MI,Data Analyst,31520,ES,100
MI,Data Engineer,84053,ES,100
MI,Data Engineer,73546,ES,100
MI,Data Engineer,98506,GB,100
MI,Data Engineer,86193,GB,100
MI,Data Engineer,84053,GR,100
MI,Data Engineer,73546,GR,100
SE,Machine Learning Engineer,189650,US,0
SE,Machine Learning Engineer,164996,US,0
MI,Data Analyst,42026,GR,100
MI,Data Analyst,31520,GR,100
MI,Data Engineer,92350,GB,100
MI,Data Engineer,73880,GB,100
SE,Data Scientist,215300,US,0
SE,Data Scientist,140400,US,0
MI,Data Engineer,63040,ES,100
MI,Data Engineer,47280,ES,100
SE,Data Scientist,260000,US,100
SE,Data Scientist,180000,US,100
MI,Data Scientist,67723,GB,0
MI,Data Scientist,43096,GB,0
MI,Data Engineer,63040,GR,100
MI,Data Engineer,47280,GR,100
MI,Data Engineer,73880,GB,100
MI,Data Engineer,55410,GB,100
MI,Machine Learning Engineer,51064,IT,50
SE,Data Scientist,60000,AR,100
MI,Data Engineer,82900,US,0
MI,Data Engineer,63900,US,0
MI,Machine Learning Engineer,160000,US,100
MI,Machine Learning Engineer,112300,US,100
MI,Data Scientist,241000,US,100
MI,Data Scientist,159000,US,100
SE,Data Scientist,180000,US,0
SE,Data Scientist,80000,US,0
MI,Data Analyst,58000,US,0
MI,Data Analyst,58000,US,0
SE,Data Engineer,136000,US,0
SE,Data Engineer,108800,US,0
EX,Data Engineer,242000,US,100
EX,Data Engineer,200000,US,100
MI,Data Scientist,61566,GB,0
MI,Data Scientist,36940,GB,0
MI,Data Engineer,73880,GB,0
MI,Data Engineer,49253,GB,0
SE,Data Scientist,165220,US,100
SE,Data Scientist,120160,US,100
SE,Data Analyst,124190,US,100
SE,Data Analyst,90320,US,100
SE,Data Engineer,181940,US,0
SE,Data Engineer,132320,US,0
SE,Data Engineer,220110,US,0
SE,Data Engineer,160080,US,0
SE,Data Scientist,180000,US,0
SE,Data Scientist,120000,US,0
MI,Data Analyst,126500,US,0
MI,Data Analyst,106260,US,0
SE,Data Analyst,116000,US,0
SE,Data Analyst,99000,US,0
SE,Data Analyst,155000,US,100
SE,Data Analyst,120600,US,100
MI,Data Scientist,130000,US,0
MI,Data Scientist,90000,US,0
MI,Data Engineer,170000,US,100
MI,Data Engineer,150000,US,100
SE,Data Analyst,102100,US,100
SE,Data Analyst,84900,US,100
SE,Data Scientist,136620,US,100
SE,Data Scientist,99360,US,100
SE,Data Scientist,110820,GB,0
SE,Data Scientist,98506,GB,0
SE,Data Scientist,146000,US,100
SE,Data Scientist,123000,US,100
EN,Data Engineer,49253,GB,100
EN,Data Engineer,43096,GB,100
EX,Data Analyst,130000,US,100
EX,Data Analyst,110000,US,100
SE,Data Analyst,170000,US,100
SE,Data Analyst,135000,US,100
SE,Data Scientist,161342,US,100
SE,Data Scientist,137141,US,100
SE,Data Scientist,167000,US,100
SE,Data Scientist,123000,US,100
SE,Data Engineer,73880,GB,0
SE,Data Engineer,61566,GB,0
SE,Data Scientist,211500,US,100
SE,Data Scientist,138600,US,100
SE,Data Architect,192400,CA,100
SE,Data Architect,90700,CA,100
SE,Data Analyst,130000,CA,100
SE,Data Analyst,61300,CA,100
SE,Data Analyst,130000,CA,100
SE,Data Analyst,61300,CA,100
SE,Data Engineer,160000,US,0
SE,Data Engineer,113000,US,0
SE,Data Scientist,150000,US,0
SE,Data Scientist,95550,US,0
MI,Data Analyst,167000,US,100
MI,Data Analyst,115500,US,100
SE,Data Analyst,112900,US,100
SE,Data Analyst,90320,US,100
SE,Data Analyst,112900,US,100
SE,Data Analyst,90320,US,100
SE,Data Engineer,165400,US,100
SE,Data Engineer,132320,US,100
SE,Data Engineer,243900,US,100
SE,Data Engineer,156600,US,100
SE,Data Analyst,136600,US,100
SE,Data Analyst,109280,US,100
SE,Data Engineer,128875,US,100
SE,Data Engineer,93700,US,100
EX,Data Scientist,224000,US,100
EX,Data Scientist,167875,US,100
EX,Analytics Engineer,175000,US,100
EX,Analytics Engineer,135000,US,100
SE,Data Engineer,209100,US,100
SE,Data Engineer,154600,US,100
SE,Data Engineer,180000,US,100
SE,Data Engineer,160000,US,100
SE,Data Scientist,205300,US,0
SE,Data Scientist,140400,US,0
SE,Data Scientist,176000,US,100
SE,Data Scientist,144000,US,100
SE,Data Engineer,200100,US,100
SE,Data Engineer,160000,US,100
SE,Data Engineer,70500,US,0
SE,Data Engineer,54000,US,0
SE,Data Scientist,205300,US,0
SE,Data Scientist,140400,US,0
SE,Analytics Engineer,205300,US,0
SE,Analytics Engineer,184700,US,0
SE,Data Engineer,175100,US,100
SE,Data Engineer,140250,US,100
SE,Data Analyst,116150,US,100
SE,Data Analyst,99050,US,100
SE,Data Engineer,145000,US,100
SE,Data Engineer,130000,US,100
SE,Data Analyst,112900,US,100
SE,Data Analyst,90320,US,100
MI,Data Analyst,85000,CA,0
MI,Data Analyst,75000,CA,0
SE,Machine Learning Engineer,214000,US,100
SE,Machine Learning Engineer,192600,US,100
SE,Data Architect,266400,US,100
SE,Data Architect,213120,US,100
SE,Data Engineer,155000,US,100
SE,Data Engineer,115000,US,100
MI,Data Scientist,141300,US,0
MI,Data Scientist,102100,US,0
SE,Data Analyst,115934,US,100
SE,Data Analyst,81666,US,100
MI,Data Engineer,206699,US,0
MI,Data Engineer,99100,US,0
SE,Data Engineer,130000,US,100
SE,Data Engineer,110500,US,100
MI,Data Analyst,61566,GB,0
MI,Data Analyst,43096,GB,0
SE,Data Analyst,80000,US,100
SE,Data Analyst,60000,US,100
SE,Data Architect,192564,US,100
SE,Data Architect,144854,US,100
SE,Data Scientist,230000,US,100
SE,Data Scientist,150000,US,100
SE,Data Analyst,150260,US,100
SE,Data Analyst,109280,US,100
SE,Data Analyst,170000,US,100
SE,Data Analyst,150000,US,100
MI,Data Scientist,160000,US,100
MI,Data Scientist,130000,US,100
EN,Data Analyst,67000,CA,0
EN,Data Analyst,52000,CA,0
SE,Data Engineer,154000,US,100
SE,Data Engineer,126000,US,100
SE,Data Analyst,129000,US,0
SE,Data Analyst,99000,US,0
SE,Data Scientist,210000,US,100
SE,Data Scientist,140000,US,100
SE,Data Scientist,210000,US,100
SE,Data Scientist,140000,US,100
SE,Data Scientist,210000,US,100
SE,Data Scientist,140000,US,100
SE,Data Analyst,100000,US,100
SE,Data Analyst,69000,US,100
SE,Data Scientist,210000,US,100
SE,Data Scientist,140000,US,100
SE,Data Analyst,150075,US,100
SE,Data Analyst,110925,US,100
SE,Data Engineer,100000,US,100
SE,Data Engineer,25000,US,100
SE,Data Analyst,126500,US,100
SE,Data Analyst,106260,US,100
SE,Data Engineer,220110,US,100
SE,Data Engineer,160080,US,100
SE,Data Analyst,105000,US,100
SE,Data Analyst,100000,US,100
SE,Data Analyst,170000,US,100
SE,Data Analyst,135000,US,100
SE,Data Scientist,230000,US,100
SE,Data Scientist,140000,US,100
MI,Data Analyst,135000,US,100
MI,Data Analyst,50000,US,100
SE,Data Scientist,220000,US,100
SE,Data Scientist,140000,US,100
MI,Data Scientist,172386,GB,0
MI,Data Scientist,86193,GB,0
SE,Machine Learning Engineer,220000,US,100
SE,Machine Learning Engineer,120000,US,100
MI,Data Scientist,200000,US,100
MI,Data Scientist,120000,US,100
SE,Machine Learning Engineer,120000,AE,100
SE,Machine Learning Engineer,65000,AE,100
EX,Data Engineer,324000,US,100
EX,Data Engineer,216000,US,100
SE,Data Engineer,210000,US,100
SE,Data Engineer,100000,US,100
SE,Data Scientist,185100,US,100
SE,Data Scientist,104890,US,100
SE,Data Engineer,105000,US,100
SE,Data Engineer,80000,US,100
MI,Machine Learning Engineer,76814,CA,100
SE,Machine Learning Engineer,117104,CA,50
EX,Data Scientist,192037,CA,50
MI,Machine Learning Engineer,120000,US,100
MI,Data Analyst,17805,IN,100
MI,Data Scientist,30523,IN,100
MI,Machine Learning Engineer,55685,PT,50
EN,Data Scientist,17805,IN,100
MI,Machine Learning Engineer,75000,BO,100
MI,Data Scientist,157000,US,100
MI,Data Analyst,69133,CA,50
EN,Data Engineer,65000,US,100
SE,Machine Learning Engineer,68293,IE,100
MI,Data Scientist,109000,US,50
MI,Data Scientist,67597,CA,100
EN,Computer Vision Engineer,10000,PT,100
MI,Data Analyst,20000,GR,100
SE,Head of Data,102839,SI,100
SE,Head of Data,200000,MY,100
EN,Data Scientist,51081,CA,100
MI,Data Scientist,78000,US,100
SE,Data Engineer,135000,US,100
SE,Data Engineer,115000,US,100
MI,Machine Learning Engineer,83864,AU,100
EN,Data Scientist,40000,JP,100
MI,Head of Data,31520,EE,100
SE,Machine Learning Engineer,59888,NL,100
EN,Data Engineer,54742,PK,100
SE,Research Scientist,89306,FR,50
EN,Data Scientist,83171,AU,50
SE,Data Scientist,165000,US,100
MI,Machine Learning Engineer,153000,US,50
SE,Data Scientist,100000,BR,100
SE,Machine Learning Engineer,76814,CA,100
MI,Data Scientist,33609,PL,100
MI,Data Analyst,75000,CA,100
MI,Data Analyst,20000,HN,0
MI,Research Scientist,69999,CZ,50
EN,Data Engineer,55475,PK,100
MI,Research Scientist,61989,AT,0
SE,Data Scientist,152500,US,100
EN,Research Scientist,120000,US,100
MI,Data Scientist,135000,US,100
SE,Data Analyst,405000,US,100
SE,Data Engineer,150000,US,0
SE,Data Scientist,240000,US,0
MI,Data Analyst,135000,US,100
EN,Data Scientist,80000,US,100
SE,Data Scientist,380000,US,100
MI,Data Scientist,120402,CH,0
SE,Data Scientist,177000,US,100
MI,Data Engineer,65141,FR,100
MI,Data Scientist,48000,RU,100
EN,Data Analyst,20000,PK,0
SE,Data Scientist,220000,US,0
MI,Machine Learning Engineer,77364,JP,50
MI,Machine Learning Engineer,63711,JP,50
EN,Computer Vision Software Engineer,150000,AU,100
MI,Data Analyst,90000,US,100
EN,Data Scientist,100000,US,0
SE,Research Scientist,144000,US,50
SE,Data Scientist,155499,DE,100
SE,Computer Vision Engineer,24000,BR,100
MI,Machine Learning Engineer,38400,VN,100
EN,Data Analyst,100000,US,50
MI,Data Scientist,82500,US,100
EN,Data Scientist,49646,FR,50
SE,Data Scientist,40570,IN,50
EN,Data Engineer,120000,US,100
SE,Machine Learning Engineer,84053,DE,0
EN,Machine Learning Engineer,20000,IN,100
EN,Computer Vision Engineer,125000,US,0
MI,Data Scientist,9466,IN,0
SE,Machine Learning Engineer,120000,US,50
EN,Data Scientist,110037,GB,0
EN,Machine Learning Engineer,21013,PT,100
EN,Data Analyst,50000,US,100
SE,Data Engineer,200000,US,100
MI,Data Engineer,60000,ES,50
MI,Data Engineer,200000,US,100
EN,Machine Learning Engineer,100000,IQ,50
MI,Data Engineer,100000,US,100
SE,Machine Learning Engineer,82744,BE,50
MI,Data Engineer,59303,DE,100
MI,Research Scientist,62649,FR,50
MI,Data Engineer,82528,GB,100
MI,Data Architect,170000,US,100
MI,Data Architect,150000,US,100
EN,Data Analyst,55000,US,50
EX,Data Scientist,250000,US,0
EN,Data Engineer,80000,US,100
EN,Data Engineer,70000,US,100
EX,Data Scientist,130026,DE,50
EN,Data Scientist,63831,DE,50
SE,Data Scientist,68428,GR,100
EX,Data Scientist,85000,RU,0
EX,Head of Data,230000,RU,50
EN,Machine Learning Engineer,125000,US,100
SE,Data Analyst,120000,US,100
MI,Research Scientist,450000,US,0
MI,Data Analyst,46759,FR,50
MI,Data Engineer,74130,AT,50
SE,Data Scientist,127221,CA,50
SE,Data Scientist,144000,US,100
EN,Data Scientist,13400,UA,100
MI,Data Scientist,75774,CA,100
MI,Data Scientist,150000,US,100
MI,Data Scientist,103000,US,100
SE,Data Engineer,153000,US,100
MI,Data Engineer,90000,US,100
EN,Data Analyst,90000,US,100
EN,Data Analyst,60000,US,100
MI,Data Scientist,50000,NG,100
MI,Data Scientist,54238,GB,50
MI,Machine Learning Engineer,47282,ES,100
EX,Data Scientist,153667,IT,100
MI,Data Engineer,28476,PL,100
MI,Data Analyst,110000,US,100
EN,Research Scientist,82528,GB,50
EN,Machine Learning Engineer,250000,US,50
EN,Data Analyst,59102,FR,50
SE,Data Analyst,80000,BG,100
EN,Data Analyst,10000,NG,100
EN,Machine Learning Engineer,138000,US,100
MI,Data Engineer,140000,US,100
SE,Data Analyst,79197,DE,100
SE,Data Analyst,170000,US,100
EN,Data Analyst,80000,US,100
MI,Data Scientist,45760,PH,100
MI,Data Analyst,100000,US,100
SE,Data Scientist,53192,FR,50
EX,Head of Data,235000,US,100
EX,Data Analyst,150000,IN,100
EX,Data Engineer,79833,ES,50
EN,Machine Learning Engineer,225000,US,100
EN,Data Scientist,76833,DE,100
MI,Machine Learning Engineer,50180,PT,0
SE,Data Analyst,88654,GR,100
SE,Data Engineer,103160,GB,100
SE,Data Engineer,113476,GB,100
SE,Machine Learning Engineer,94564,DE,50
EN,Data Engineer,30428,IN,100
SE,Data Engineer,150000,US,100
SE,Data Engineer,115000,US,100
MI,Research Scientist,187442,CA,100
MI,Data Analyst,51519,GB,50
MI,Data Engineer,106000,US,100
MI,Data Engineer,112872,GB,50
MI,Data Analyst,36259,HU,50
SE,Data Engineer,150000,US,100
MI,Computer Vision Software Engineer,95746,DE,100
EN,Computer Vision Software Engineer,70000,US,100
MI,Data Scientist,76958,GB,100
MI,Data Engineer,89294,SG,50
EN,Data Scientist,29751,IN,50
SE,Data Engineer,276000,US,0
SE,Data Engineer,188000,US,100
SE,Data Engineer,160000,BR,100
MI,Data Scientist,105000,US,100
MI,Data Engineer,200000,US,100
SE,Data Engineer,174000,US,100
MI,Data Analyst,93000,US,100
EN,Data Scientist,28399,IN,100
SE,Research Scientist,60757,PT,50
EN,Data Scientist,90000,US,100
MI,Data Engineer,70139,FR,50
EN,Data Analyst,6072,IN,0
SE,Data Engineer,33511,MX,0
SE,Data Analyst,170000,US,100
SE,Data Engineer,96282,GB,50
MI,Data Engineer,12103,TR,0
EN,Data Scientist,36643,FR,50
MI,Data Engineer,72212,GB,50
EN,Data Analyst,91000,US,100
SE,Data Architect,99703,CA,50
SE,Data Scientist,165000,US,100
MI,Data Analyst,80000,US,100
SE,Data Scientist,103691,CA,100
EN,Data Engineer,21637,IN,50
EN,Research Scientist,42000,NL,50
MI,Data Scientist,115000,AE,0
MI,Research Scientist,63810,CA,100
SE,Machine Learning Engineer,260000,JP,0
MI,Data Scientist,110000,US,0
MI,Data Architect,180000,US,100
SE,Data Analyst,200000,US,100
SE,Data Engineer,109024,GB,50
SE,Data Engineer,200000,US,100
SE,Machine Learning Engineer,256000,US,100
MI,Data Engineer,110000,US,100
MI,Data Scientist,79833,DE,0
EN,Data Engineer,72500,US,100
SE,Machine Learning Engineer,185000,US,50
EN,Research Scientist,100000,JE,0
MI,Data Engineer,112000,US,100
SE,Machine Learning Engineer,150000,US,50
SE,Data Scientist,20171,TR,50
SE,AI Programmer,55000,ES,100
EN,Data Scientist,58000,US,50
EN,Data Scientist,100000,US,100
SE,Data Scientist,77684,FR,50
EN,Machine Learning Engineer,85000,NL,100
EN,Data Scientist,76833,DE,0
EN,Data Analyst,72000,US,100
EN,Data Engineer,65013,DE,50
MI,Data Engineer,28016,TR,100
MI,Data Engineer,111775,US,0
MI,Data Engineer,93150,US,0
SE,Data Engineer,160000,PR,50
MI,Data Scientist,25532,RS,100
SE,Machine Learning Engineer,66265,IN,0
MI,Data Scientist,16904,IN,100
SE,Data Analyst,63831,DE,50
SE,Data Scientist,190000,US,100
EX,Data Scientist,141846,DE,0
EN,Data Engineer,16228,IN,100
SE,Data Analyst,71786,CA,100
MI,Data Scientist,35735,HU,50
SE,Data Scientist,135000,US,0
EN,Machine Learning Engineer,24823,DE,50
SE,Data Scientist,54094,IN,50
SE,Machine Learning Engineer,24342,IN,100
EN,Data Analyst,9272,KE,100
MI,Data Scientist,147000,US,50
SE,Research Scientist,96113,CA,50
SE,Data Scientist,174000,US,100
MI,Data Analyst,135000,US,100
EN,Machine Learning Engineer,21844,CO,50
SE,Data Engineer,125000,NZ,50
EN,Data Scientist,51321,FR,0
MI,Data Scientist,40481,IN,0
EX,Data Scientist,69741,FR,100
SE,Data Analyst,50000,VN,100
EN,Data Scientist,39916,FR,0
MI,Data Analyst,87000,US,100
MI,Data Engineer,26005,RO,0
MI,Data Scientist,90734,DE,50
MI,Data Engineer,22611,IN,0
MI,Data Scientist,5679,IN,100
EN,Machine Learning Engineer,81000,US,50
MI,Data Scientist,40038,CL,100
EN,Data Scientist,90000,US,100
MI,Data Scientist,61467,DE,50
SE,Machine Learning Engineer,195000,US,100
MI,Data Scientist,37825,ES,100
MI,Data Analyst,85000,US,100
SE,Machine Learning Engineer,225000,US,100
MI,Data Scientist,56256,GB,50
MI,Data Scientist,33808,IN,0
MI,Data Scientist,116914,GB,50
MI,Machine Learning Engineer,46597,PL,100
MI,Data Analyst,8000,PK,50
EN,Data Engineer,41689,JP,100
SE,Data Engineer,114047,PL,100
MI,Machine Learning Engineer,88654,BE,100
EN,Data Scientist,5707,IN,50
MI,Data Engineer,56000,PT,100
MI,Data Scientist,88654,DE,50
MI,Data Analyst,6072,IN,100
SE,Data Engineer,47899,GR,50
MI,Data Analyst,98000,US,0
MI,Data Engineer,66022,HK,50
MI,Research Scientist,56738,FR,50
MI,Machine Learning Engineer,24823,SI,50
SE,Data Analyst,120000,US,0
EX,Data Scientist,325000,US,100
SE,Machine Learning Engineer,200000,US,100
EN,AI Programmer,45896,DK,50
MI,Data Scientist,160000,US,100
SE,Research Scientist,50000,FR,100
MI,Data Scientist,40189,GR,100
MI,Data Scientist,12901,BR,0
SE,Data Engineer,165000,US,0
EN,Data Engineer,5882,IN,0
MI,Data Scientist,42197,FR,50
SE,Data Engineer,185000,US,100
EN,Data Scientist,62726,DE,50
MI,Data Scientist,90734,DE,50
MI,Data Engineer,110000,US,100
SE,Data Analyst,140000,US,100
SE,Data Scientist,120000,US,50
SE,Data Scientist,87738,CA,100
SE,Data Analyst,61896,GB,50
SE,Data Engineer,76833,RO,50
MI,Machine Learning Engineer,74000,JP,50
SE,Data Scientist,152000,US,100
MI,Data Engineer,18000,MD,0
MI,Data Scientist,130000,US,50
SE,Computer Vision Engineer,18907,BR,0
EN,Data Analyst,59102,LU,100
SE,Data Scientist,173762,DE,100
SE,Data Scientist,148261,DE,100
MI,Data Scientist,38776,ES,100
MI,Data Scientist,46809,ES,100
EN,AI Programmer,18053,IN,100
SE,Data Scientist,91237,AT,0
MI,Data Scientist,62726,FR,50
MI,Data Scientist,115000,US,50
SE,Data Scientist,235000,US,100
MI,Data Analyst,19609,IN,100
MI,Data Analyst,75000,US,0
MI,Data Analyst,62000,US,0
MI,Data Scientist,73000,US,0
MI,Data Engineer,45391,NL,100
SE,Data Scientist,190200,US,100
MI,Data Scientist,118000,US,100
MI,Data Scientist,138350,US,100
MI,Data Engineer,130800,ES,100
SE,Machine Learning Engineer,45618,HR,100
SE,Data Scientist,168000,JP,0
MI,Data Scientist,119059,SG,100
MI,Machine Learning Engineer,423000,US,50
MI,Data Engineer,28369,MT,50
SE,Data Specialist,165000,US,100
SE,Data Scientist,412000,US,100
MI,Data Scientist,151000,US,100
EN,Data Scientist,105000,US,100
SE,Data Scientist,94665,IN,50
